OPEID;INSTNM;CITY;STABBR;ZIP;INSTURL;REGION;LOCALE;ADM_RATE;COSTT4_A
32098812;University of Phoenix-Washington DC;Washington;DC;20001-1431;www.phoenix.edu;2;11.0;;
2179932;Argosy University-Inland Empire;Ontario;CA;91761;www.argosy.edu/locations/inland-empire;8;12.0;;
2179914;Argosy University-Nashville;Nashville;TN;37214;www.argosy.edu/nashville/;5;11.0;;24861.0
2179929;Argosy University-San Diego;San Diego;CA;92108;www.argosy.edu/sandiego;8;11.0;;29296.0
869414;Rasmussen College-Wisconsin;Green Bay;WI;54303-2349;rasmussen.edu;3;12.0;;22346.0
1054206;Empire Beauty School-Richmond;Richmond;VA;23294;www.empire.edu;5;21.0;;
817805;Empire Beauty School-North Hills;Pittsburgh;PA;15237;www.empire.edu;2;21.0;;
945909;Empire Beauty School-Concord;Concord;NC;28027;www.empire.edu;5;13.0;;
4123900;Lexington Healing Arts Academy;Lexington;KY;40503;www.lexingtonhealingarts.com;5;11.0;;
864501;Empire Beauty School-Hooksett;Hooksett;NH;03106;www.empirebeautyschools.com;1;22.0;;
3808300;The Institute of Beauty and Wellness;Milwaukee;WI;53202-0000;www.ibw.edu;3;11.0;;
974803;Carrington College-Stockton;Stockton;CA;95207;https://carrington.edu/;8;11.0;0.6761;
974804;Carrington College-Citrus Heights;Citrus Heights;CA;95621;https://carrington.edu/;8;21.0;0.4434;
3714301;Trend Barber College;Houston;TX;77090-3700;trendbarbercollege.com;6;11.0;;
1246110;Euphoria Institute of Beauty Arts & Sciences-Summerlin;Las Vegas;NV;89117;www.lincolntech.edu/campus/las-vegas-summerlin-nv;8;11.0;;
2179601;Empire Beauty School-Portsmouth;Portsmouth;NH;03801;www.empirebeautyschools.com/;1;23.0;;
275125;LIU Riverhead;Riverhead;NY;11901-3499;liu.edu/Riverhead;2;41.0;;
4121500;Columbia Southern University;Orange Beach;AL;36561-9000;www.columbiasouthern.edu;5;31.0;;14316.0
4131400;Arizona Summit Law School;Phoenix;AZ;85004;www.azsummitlaw.edu;6;11.0;;
4120900;Arizona Culinary Institute;Scottsdale;AZ;85259;www.azculinary.edu;6;12.0;;
4132700;Healthcare Career College;Paramount;CA;90723-5258;www.infotech.edu;8;21.0;;
4127900;Trident University International;Cypress;CA;90630-5041;www.trident.edu/;8;21.0;0.6799;17544.0
4092300;Coastline Beauty College;Fountain Valley;CA;92708;www.coastlinebeauty.edu;8;13.0;;
4119200;Eagle Rock College;Los Angeles;CA;90010;www.eaglerockcollege.edu;8;11.0;;
4125100;Montessori Casa International;Denver;CO;80230;www.mcidenver.edu;7;11.0;;
4128800;Branford Academy of Hair and Cosmetology;Branford;CT;06405;www.branfordacademy.com;1;21.0;;
4130700;Academy of Massage and Bodywork;Bear;DE;19701;www.massage-academy.com;2;21.0;;
4133500;Academy for Five Element Acupuncture;Gainesville;FL;32601;www.acupuncturist.edu;5;12.0;;
4126900;Academy of Career Training;Kissimmee;FL;34741;academyofcareertraining.com;5;13.0;;
4128400;Miami Regional College;Miami Springs;FL;33166;https://www.mru.edu;5;21.0;0.8426;
4120400;Paul Mitchell the School-Miami;Miami;FL;33156;paulmitchell.edu/miami;5;13.0;;
3939300;Wolford College;Naples;FL;34108;https://www.wolford.edu/;5;21.0;;
4119400;Aveda Institute-South Florida;Davie;FL;33328;https://avedainstitutessouth.edu/;5;21.0;;
4134800;Aveda Institute-Tallahassee;Tallahassee;FL;32304;www.aisouth.com;5;12.0;;
4130400;Shear Excellence Hair Academy;Tampa;FL;33614;shearexcellhairacademy.org;5;21.0;;
3720300;Carlson College of Massage Therapy;Anamosa;IA;52205;www.carlsoncollege.com;4;42.0;;
4121000;MyComputerCareer.edu-Indianapolis;Indianapolis;IN;46278;www.MyComputerCareer.edu;3;11.0;;
4132900;Z Hair Academy;Overland Park;KS;66223;www.zhairacademy.com/;4;12.0;;
4116900;DiGrigoli School of Cosmetology;West Springfield;MA;01089;www.digrigoli.com/school;1;21.0;;
4128000;Millennium Training Institute;Woburn;MA;01801;www.millennium.edu;1;21.0;;
4121100;Elevate Salon Institute;Royal Oak;MI;48073;esiroyaloak.com;3;21.0;;
3968300;Lakewood School of Therapeutic Massage;Port Huron;MI;48060;lakewoodschool.com;3;23.0;;
4138400;The Salon Professional Academy-Battle Creek;Battle Creek;MI;49015;www.tspabattlecreek.com;3;13.0;;
4037500;Academy of Hair Design-Springfield;Springfield;MO;65804;aohd.com/;4;12.0;;
4131300;Corinth Academy of Cosmetology;Corinth;MS;38834;corinthacademyofcosmetology.net;5;33.0;;
3555300;Southeastern Institute-Charlotte;Charlotte;NC;28217;www.southeasterninstitute.com;5;11.0;;
4123400;Yeshivas Be'er Yitzchok;Elizabeth;NJ;07208;https://yeshivasbeeryitzchok.com;2;21.0;0.8;27874.0
4131100;Yeshiva Toras Chaim;Lakewood;NJ;08701;https://ytclakewood.com;2;21.0;0.9841;18799.0
4115500;Talmudical Seminary of Bobov;Brooklyn;NY;11219;www.independentrabbinicalcolleges.org/;2;11.0;0.9756;13400.0
1161700;Center for Allied Health Education;Brooklyn;NY;11229;www.cahe.edu;2;11.0;;53184.0
4117700;Monroe 2 Orleans BOCES-Center for Workforce Development;Rochester;NY;14624;www.monroe2cwd.edu;2;21.0;;
3837300;Aveda Fredric's Institute-Cincinnati;West Chester;OH;45069;www.avedafi.edu;3;21.0;;
4124500;MyComputerCareer.edu-Columbus;Westerville;OH;43082;www.mycomputercareer.edu;3;21.0;;
4127500;CDE Career Institute;Tannersville;PA;18372;www.cde.edu;2;23.0;;
4117200;Instituto Educativo Premier;Ponce;PR;00730;premierponce.net/;9;12.0;;
4096300;Charleston School of Law;Charleston;SC;29403;www.charlestonlaw.edu/;5;12.0;;
4124100;Elite College of Cosmetology;Lexington;TN;38351;www.elitecollegeofcosmetology.com;5;32.0;;
3701300;Memphis Institute of Barbering;Memphis;TN;38107;thebarberschool.edu;5;11.0;;
4125500;Manuel and Theresa's School of Hair Design-Bryan;Bryan;TX;77803;www.manuelandtheresasschoolofhair.com/;6;13.0;;
4131700;Southwest University at El Paso;El Paso;TX;79925;southwestuniversity.edu;6;11.0;;22656.0
4125400;Paul Mitchell the School-Austin;Austin;TX;78759;https://paulmitchell.edu/austin;6;11.0;;
4072300;Aveda Institute-Provo;Provo;UT;84601;avedainstituteprovo.com/;7;12.0;;
4121700;Dixie Technical College;Saint George;UT;84770;www.dixietech.edu;7;13.0;;
4124000;Dominion School of Hair Design;Gloucester Point;VA;23062;www.dominionschoolofhairdesign.com;5;21.0;;
4127200;Victoria's Academy of Cosmetology;Kennewick;WA;99336;www.victoriasacademy.edu/;8;13.0;;
4132800;Inland Massage Institute;Spokane;WA;99218-1257;www.inlandmassage.com/School.htm;8;12.0;;29653.0
4120000;Sunnyside Beauty Academy;Sunnyside;WA;98944;sunnysidebeautyacademy.com;8;32.0;;
4132600;Wisconsin Academy;Peshtigo;WI;54157;peshtigo.paulmitchell.edu;3;32.0;;
747000;The Art Institute of Pittsburgh-Online Division;Pittsburgh;PA;15222-4332;www.aionline.edu/;2;11.0;;29171.0
153702;University of South Florida-Sarasota-Manatee;Sarasota;FL;34243-2049;usfsm.edu/;5;21.0;0.39299999999999996;13936.0
1248301;Paul Mitchell the School-San Antonio;San Antonio;TX;78229;paulmitchell.edu/sanantonio;6;11.0;;
2189103;CEM College-Bayamon;BayamÃ³n;PR;00961;www.cemcollege.edu;9;21.0;;11269.0
267814;Bryant & Stratton College-Wauwatosa;Wauwatosa;WI;53226;https://www.bryantstratton.edu;3;21.0;;22071.0
1258405;The Art Institute of Michigan;Novi;MI;48377-2985;www.artinstitutes.edu/detroit/;3;13.0;;22866.0
2117102;The Art Institute of Austin;Austin;TX;78728;www.artinstitutes.edu/austin/;6;12.0;;29528.0
3026504;Remington College-Houston Southeast Campus;Webster;TX;77598;www.remingtoncollege.edu/houston-career-schools-overview;6;21.0;;25003.0
3026513;Remington College-Shreveport Campus;Shreveport;LA;71101;www.remingtoncollege.edu/shreveport-career-school-overview;5;12.0;;25588.0
405720;National American University-Austin;Austin;TX;78727-1208;www.national.edu/locations/campuses/austin/;6;11.0;;
405721;National American University-Wichita;Wichita;KS;67206-1097;www.national.edu/locations/campuses/wichita/;4;11.0;;
3010802;Fortis College-Landover;Landover;MD;20785-2223;www.fortiscollege.edu;2;21.0;;21689.0
2275000;Jenny Lea Academy of Cosmetology;Johnson City;TN;37601;www.jennyleaacademy.com;5;13.0;;
4139400;The Hair Academy;Bismarck;ND;58501;thehairacademynd.com;4;13.0;;
1303919;The Art Institute of Raleigh-Durham;Durham;NC;27701;www.artinstitutes.edu/raleigh-durham;5;11.0;;29706.0
2180107;Ross Medical Education Center-New Baltimore;New Baltimore;MI;48047;www.rosseducation.edu;3;21.0;;
2339702;Ross College-Sylvania;Sylvania;OH;43560;www.rosseducation.edu;3;21.0;;
2179935;Argosy University-Salt Lake City;Draper;UT;84020;www.argosy.edu/locations/salt-lake-city;7;21.0;;
2241909;Escuela De Troqueleria Y Herramentaje;Bayamon;PR;00959;escuelatroqueleria.jimdo.com;9;21.0;;5481.0
3010616;Virginia College-Montgomery;Montgomery;AL;36117-2800;www.vc.edu;5;12.0;;
3480303;Fortis Institute-Nashville;Nashville;TN;37211;www.fortis.edu;5;11.0;;31219.0
2491102;ATA College Tri-County;Springdale;OH;45246;www.ata.edu;3;21.0;;31765.0
4206700;Elite Welding Academy LLC;Cincinnati;OH;45246-1013;www.eliteweldingacademy.com;3;21.0;;
3083703;Galen College of Nursing-Cincinnati;Cincinnati;OH;45241;www.galencollege.edu/cincinnati;3;21.0;;
1040501;Pinnacle Career Institute-North Kansas City;Kansas City;MO;64153;www.pcitraining.edu;4;11.0;;
145929;Strayer University-North Carolina;Morrisville;NC;27560;www.strayer.edu/campus-locations/north-carolina/morrisville;5;21.0;;27744.0
145961;Strayer University-New Jersey;Cherry Hill;NJ;08002;www.strayer.edu/new-jersey/cherry-hill;2;21.0;;
372609;American National University-Dayton;Kettering;OH;45420;https://www.an.edu/locations/dayton-oh/;3;21.0;;
372611;American National University-Youngstown;Youngstown;OH;44505;https://www.an.edu/locations/youngstown-oh/;3;21.0;;26641.0
2104002;Harris School of Business-Hamilton Campus;Hamilton;NJ;08619;harrisschool.edu;2;21.0;;
3068202;The Ohio Media School-Columbus;Columbus;OH;43213;beonair.com/locations/columbus;3;21.0;0.9167;
4177300;Ohio Medical Career College;Dayton;OH;45417;www.omcc.edu;3;12.0;;
1174501;Ohio Technical College-PowerSport Institute;North Randall;OH;44128;www.ohiotech.edu/powersportinstitute/;3;21.0;;
4095300;The King's College;New York;NY;10004;www.tkc.edu;2;11.0;0.409;54647.0
638500;Chamberlain University-Illinois;Addison;IL;60101;https://www.chamberlain.edu/;3;21.0;0.62;30421.0
638501;Chamberlain University-Ohio;Columbus;OH;43209;https://www.chamberlain.edu/;3;11.0;0.7059;28170.0
638503;Chamberlain University-Arizona;Phoenix;AZ;85021;https://www.chamberlain.edu/;6;11.0;0.75;25746.0
3915301;Career Quest Learning Centers-Jackson;Jackson;MI;48901;www.careerquest.edu;3;13.0;;
3066302;Bryan University;Rogers;AR;72756;www.bryanu.edu;5;13.0;;24532.0
4138200;The Salon Professional Academy-Appleton;Appleton;WI;54915;www.tspaappleton.com;3;22.0;;
2248205;Milan Institute of Cosmetology-Fairfield;Fairfield;CA;94533;www.milaninstitute.edu;8;12.0;;
2248207;Milan Institute of Cosmetology-Reno;Reno;NV;89502;www.milaninstitute.edu;8;12.0;;
2248206;Milan Institute of Cosmetology-Visalia;Visalia;CA;93277;www.milaninstitute.edu;8;12.0;;
193700;Ottawa University-Online;Ottawa;KS;66067;www.ottawa.edu/;4;32.0;;
2577000;Paul Mitchell the School-Esani;Roswell;GA;30076;https://paulmitchell.edu/atlanta-esani;5;13.0;;
4130200;Institute of Production and Recording;Minneapolis;MN;55401;www.ipr.edu;4;11.0;;28655.0
3010617;Virginia College-Greenville;Greenville;SC;29607;www.vc.edu;5;13.0;;
4149200;Paul Mitchell the School-Birmingham;Hoover;AL;35216;birmingham.paulmitchell.edu;5;13.0;;
4100400;Taft University System;Lakewood;CO;80227;www.taftu.edu;7;12.0;;
4115600;Mayfield College;Cathedral City;CA;92234;www.mayfieldcollege.edu;8;21.0;;27873.0
4132400;Academy of Esthetics and Cosmetology;San Fernando;CA;91340-3212;www.aecosmetology.com;8;21.0;;
4137200;Borner's Barber College;Los Angeles;CA;90047;www.bornersbarbercollege.com;8;11.0;;
4138700;Paul Mitchell the School-Pasadena;Pasadena;CA;91101;paulmitchell.edu/pasadena;8;12.0;;
4141300;San Francisco Institute of Esthetics & Cosmetology Inc;San Francisco;CA;94103;www.sfiec.edu;8;11.0;;
4141400;Laurus College;San Luis Obispo;CA;93401;www.lauruscollege.edu;8;13.0;;
4141700;Healing Hands School of Holistic Health;Escondido;CA;92025;www.healinghandsschool.com;8;21.0;;
4144200;Career Development Institute Inc;Los Angeles;CA;90035;cdi.edu/;8;11.0;;
3776300;Auguste Escoffier School of Culinary Arts-Boulder;Boulder;CO;80305;www.escoffier.edu;7;12.0;;
4080300;Aspen University;Denver;CO;80222;www.aspen.edu;7;11.0;;
4121200;Institute of Taoist Education and Acupuncture;Louisville;CO;80027;www.itea.edu;7;23.0;;
4139300;National Beauty College;Denver;CO;80221;www.nationalbeautycollege.edu;7;21.0;;
4148300;Denver College of Nursing;Denver;CO;80202;www.denvercollegeofnursing.edu/;7;11.0;;
4083400;Cambridge College of Healthcare & Technology;Delray Beach;FL;33484;www.cambridgehealth.edu/;5;13.0;;
4135000;Cozmo Beauty School;Bonita Springs;FL;34135;www.cozmo.edu;5;21.0;;
4135900;Orion College;Lauderdale Lakes;FL;33319;https://orioncollege.org/;5;21.0;;23074.0
4143100;Professional Hands Institute;Miami;FL;33125;www.prohands.edu;5;11.0;;
4145900;Celebrity School of Beauty;Miami;FL;33144;www.celebrity.edu;5;21.0;;
4147000;Paul Mitchell the School-Atlanta;Atlanta;GA;30318;paulmitchell.edu/atlanta;5;11.0;;
4134300;Evans Hairstyling College-Rexburg;Rexburg;ID;83440;www.evanshairstylingcollege.com;7;32.0;;
4144500;Paul Mitchell the School-Rexburg;Rexburg;ID;83440;paulmitchell.edu/rexburg;7;32.0;;
4136900;University of Aesthetics & Cosmetology;Chicago;IL;60622-2151;www.uofac.edu;3;11.0;;
4137000;The University of Aesthetics & Cosmetology;Downers Grove;IL;60515;www.uofac.edu;3;21.0;;
4137500;Tricoci University of Beauty Culture-Chicago NW;Chicago;IL;60656;www.tricociuniversity.edu;3;11.0;;
4147300;Tricoci University of Beauty Culture-Glendale Heights;Glendale Heights;IL;60139;www.tricociuniversity.edu;3;21.0;;
4147400;Tricoci University of Beauty Culture-Peoria;Peoria;IL;61614;www.tricociuniversity.edu;3;12.0;;
4147500;Tricoci University of Beauty Culture-Rockford;Rockford;IL;61108;www.tricociuniversity.edu;3;12.0;;
4139700;Frederick School of Cosmetology;Frederick;MD;21701;www.frederickschoolofcosmetology.edu;2;13.0;;
4141600;Omega Studios' School of Applied Recording Arts & Sciences;Rockville;MD;20852;www.omegastudios.com/;2;21.0;;
4136300;Focus-Hope Information Technologies Center;Detroit;MI;48238;www.focushope.edu;3;11.0;;
4140900;International Cosmetology Academy;Grand Rapids;MI;49508;www.icatoday.com;3;12.0;;
4141100;French Academy of Cosmetology;Spring Lake;MI;49456;www.frenchacademyofcosmetology.com;3;22.0;;
4130600;Healing Arts Center;St. Louis;MO;63122;https://www.thehealingartscenter.com;4;21.0;;
4145700;Paul Mitchell the School-Springfield;Springfield;MO;65807;springfield.paulmitchell.edu;4;12.0;;
4146100;Urshan Graduate School of Theology;Florissant;MO;63031;https://ugst.edu;4;21.0;;
4140200;Mississippi Institute of Aesthetics Nails & Cosmetology;Clinton;MS;39056;msinstitute.com/;5;21.0;;
4211800;College of Western Idaho;Nampa;ID;83687;cwidaho.cc/;7;41.0;;10569.0
4140700;Aveda Institute-Chapel Hill;Chapel Hill;NC;27514-7001;nurturavedainstitutes.com/chapel-hill/;5;13.0;;
4146400;Daoist Traditions College of Chinese Medical Arts;Asheville;NC;28801;daoisttraditions.edu;5;13.0;;
4131200;Total Image Beauty Academy;Union City;NJ;07087;www.tiba.edu;2;21.0;;
4134100;Jersey College;Teterboro;NJ;07608;www.jerseycollege.edu;2;21.0;0.6514;
4136400;American Institute of Medical Sciences & Education;Piscataway;NJ;08854;www.aimseducation.edu;2;21.0;;
4147600;Casal Institute of Nevada;Las Vegas;NV;89119;www.avedalasvegas.com;8;12.0;1.0;
4125600;Career School of NY;Staten Island;NY;10301;careerschoolny.com/;2;11.0;;
4134000;John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry;Ballston Spa;NY;12020;www.johnpaolo.edu;2;23.0;;
4138100;Yeshiva of Machzikai Hadas;Brooklyn;NY;11219-1408;https://yeshivaofmachzikaihadas.com;2;11.0;0.8163;24055.0
4137800;Aveda Institute-Columbus;Columbus;OH;43214;nurturavedainstitutes.com/columbus/;3;11.0;;
4149100;Paul Mitchell the School-Cincinnati;Cincinnati;OH;45241;cincinnati.paulmitchell.edu;3;21.0;;
3970300;Hands on Therapy;Mesquite;TX;75149;www.handsontherapyschools.com;6;21.0;;
4129800;MediaTech Institute-Dallas;Dallas;TX;75234;www.mediatech.edu;6;21.0;;
4136500;PCCenter;Farmers Branch;TX;75244;www.pccenterdallas.com;6;21.0;;
4142300;Aveda Institute-San Antonio;San Antonio;TX;78259-2792;https://avedainstitutessouth.edu;6;11.0;;
4145500;Skin Science Institute;Sandy;UT;84094;skinscienceinstitute.com;7;21.0;;
4130500;Pacific Northwest University of Health Sciences;Yakima;WA;98901;https://www.pnwu.edu;8;22.0;;
2155305;The Chicago School of Professional Psychology at Irvine;Irvine;CA;92612;www.thechicagoschool.edu;8;11.0;;
3361401;Fortis College-Dothan;Dothan;AL;36303;www.fortiscollege.edu;5;13.0;;
2341001;Fortis Institute-Pensacola;Pensacola;FL;32514;www.fortisedu.info/cig-pensacola.php;5;13.0;;30272.0
2341002;Fortis College-Montgomery;Montgomery;AL;36109;www.fortiscollege.edu;5;12.0;;
4143800;Woodland Community College;Woodland;CA;95776;https://wcc.yccd.edu;8;23.0;;11842.0
469205;Dorsey Business Schools-Farmington Hills;Farmington Hills;MI;48228;www.dorsey.edu;3;13.0;;31134.0
469206;Dorsey Business Schools-Roseville Culinary Academy;Roseville;MI;48066;www.dorsey.edu;3;21.0;;34448.0
2609204;Vatterott College-Appling Farms;Memphis;TN;38133;www.vatterott.edu;5;11.0;;24307.0
3010803;Fortis Institute-Birmingham;Birmingham;AL;35211;www.fortis.edu;5;12.0;;32067.0
2614205;Miller-Motte College-Greenville;Greenville;NC;27834;www.miller-motte.edu;5;13.0;;26304.0
2155300;The Chicago School of Professional Psychology at Los Angeles;Los Angeles;CA;90017;www.thechicagoschool.edu/;8;11.0;0.3624;
4066300;Cardiac and Vascular Institute of Ultrasound;Mobile;AL;36606;www.ultrasound.edu;5;12.0;;
3010618;Virginia College-Jacksonville;Jacksonville;FL;32207;www.vc.edu;5;11.0;;
4152900;Studio Academy of Beauty;Chandler;AZ;85224;www.tsaob.com;6;21.0;;
3935300;California Nurses Educational Institute;Palm Springs;CA;92264;https://www.cnei.edu;8;21.0;;
4150300;RWM Fiber Optics;Carson;CA;90746-1051;www.rwmfiber.com;8;13.0;;
4152800;Paul Mitchell the School-Sacramento;Sacramento;CA;95825;paulmitchell.edu/sacramento/;8;13.0;;
4153900;Providence Christian College;Pasadena;CA;91104;www.providencecc.edu;8;12.0;0.9116;41007.0
4145400;Oxford Academy of Hair Design Inc;Seymour;CT;06483;www.oxfordhairacademy.com;1;21.0;;
4114400;Institute of World Politics;Washington;DC;20036;www.iwp.edu/;2;11.0;;
4142700;Pontifical John Paul II Institute for Studies on Marriage and Family;Washington;DC;20064;www.johnpaulii.edu;2;11.0;;
4148500;Medical Institute of Palm Beach;Greenacres;FL;33463;www.medicalinstitutepb.edu;5;21.0;;
4147700;Woodruff Medical Training and Testing;Gainesville;GA;30501;www.woodruffmedical.edu;5;13.0;;
4155200;Oliver Finley Academy of Cosmetology;Boise;ID;83714;oliverfinley.com;7;21.0;;
4146000;National Career College;Panorama City;CA;91402;www.nccusa.edu;8;11.0;;
4141000;Aveda Institute-Chicago;Chicago;IL;60657;www.douglasj.edu/;3;11.0;;
4147100;Tricoci University of Beauty Culture-Libertyville;Libertyville;IL;60048;www.tricociuniversity.edu;3;21.0;;
4147200;Tricoci University of Beauty Culture-Bridgeview;Bridgeview;IL;60455;www.tricociuniversity.edu;3;21.0;;
